lon,lat
75.580665,31.334628
75.580714,31.334605
75.580750,31.334591
75.580810,31.334581
75.580978,31.334564
75.580979,31.334625
75.581020,31.334959
75.581034,31.335131
75.581020,31.335362
75.580945,31.335788
75.580914,31.335968
75.580894,31.336175
75.580896,31.336214
75.580918,31.336485
75.581012,31.336751
75.581093,31.336956
75.581113,31.337009
75.581196,31.337233
75.581215,31.337285
75.581229,31.337329
75.581320,31.337571
75.581389,31.337769
75.581411,31.337806
75.581461,31.337863
75.581566,31.337990
75.581603,31.338026
75.581637,31.338056
75.581793,31.338236
75.581964,31.338364
75.582126,31.338459
75.582663,31.338753
75.582843,31.338852
75.583163,31.339027
75.583523,31.339224
75.583722,31.339319
75.583922,31.339406
75.584651,31.339685
75.584716,31.339709
75.584827,31.339745
75.585133,31.339865
75.585236,31.339903
75.585762,31.340098
75.585910,31.340153
75.587127,31.340639
75.587530,31.340800
75.588112,31.341013
75.588801,31.341264
75.589908,31.341673
75.590304,31.341818
75.590415,31.341864
75.590553,31.341920
75.590984,31.342097
75.591157,31.342168
75.591352,31.342248
75.591607,31.342353
75.591909,31.342514
75.592077,31.342592
75.592406,31.342746
75.592532,31.342805
75.592993,31.343033
75.593347,31.343204
75.593786,31.343418
75.594048,31.343546
75.594279,31.343660
75.594423,31.343730
75.594514,31.343776
75.594809,31.343921
75.595653,31.344338
75.595707,31.344364
75.596153,31.344585
75.596496,31.344754
75.596839,31.344924
75.597098,31.345051
75.597324,31.345163
75.597840,31.345405
75.597908,31.345437
75.598095,31.345524
75.598185,31.345558
75.598922,31.345912
75.599791,31.346319
75.599971,31.346404
75.600089,31.346459
75.600170,31.346497
75.600737,31.346763
75.600813,31.346798
75.600942,31.346858
75.601173,31.346967
75.601199,31.346979
75.601439,31.347106
75.601828,31.347310
75.601909,31.347330
75.601963,31.347353
75.602059,31.347399
75.602167,31.347456
75.602435,31.347602
75.602576,31.347673
75.602691,31.347727
75.602742,31.347755
75.602773,31.347779
75.602806,31.347814
75.602940,31.347875
75.603236,31.348004
75.603639,31.348205
75.604150,31.348461
75.604519,31.348646
75.604712,31.348743
75.604978,31.348877
75.605007,31.348892
75.605104,31.348940
75.605142,31.348965
75.605503,31.349144
75.605755,31.349270
75.606528,31.349655
75.606585,31.349683
75.607375,31.350077
75.607851,31.350314
75.607967,31.350371
75.608398,31.350586
75.608648,31.350711
75.608823,31.350798
75.609055,31.350911
75.609470,31.351113
75.610145,31.351441
75.610437,31.351583
75.610781,31.351751
75.611295,31.352002
75.611724,31.352209
75.611778,31.352237
75.612029,31.352359
75.612058,31.352373
75.612540,31.352608
75.612945,31.352805
75.613169,31.352914
75.613620,31.353138
75.614550,31.353606
75.614604,31.353634
75.615464,31.354066
75.616420,31.354552
75.616470,31.354577
75.617432,31.355044
75.618702,31.355674
75.618756,31.355701
75.618988,31.355819
75.620004,31.356319
75.620203,31.356416
75.620506,31.356566
75.620708,31.356666
75.620736,31.356680
75.621985,31.357295
75.623934,31.358279
75.624634,31.358634
75.626175,31.359415
75.626785,31.359725
75.626945,31.359809
75.627110,31.359890
75.628324,31.360498
75.630159,31.361418
75.631406,31.362045
75.632338,31.362505
75.634426,31.363552
75.634563,31.363618
75.634853,31.363772
75.635124,31.363909
75.635186,31.363942
75.635951,31.364245
75.636426,31.364433
75.636942,31.364638
75.637486,31.364858
75.637601,31.364904
75.638022,31.365143
75.638049,31.365158
75.638074,31.365172
75.638214,31.365285
75.638897,31.365834
75.638909,31.365843
75.638939,31.365867
75.639501,31.366319
75.639736,31.366508
75.640070,31.366778
75.640212,31.366894
75.641438,31.367888
75.641543,31.367974
75.642200,31.368508
75.642469,31.368725
75.642656,31.368871
75.642812,31.368993
75.644620,31.370399
75.645275,31.370910
75.646300,31.371713
75.646683,31.372027
75.646801,31.372127
75.647148,31.372410
75.647301,31.372583
75.648431,31.373511
75.648937,31.373928
75.649442,31.374344
75.650058,31.374851
75.650416,31.375145
75.650602,31.375298
75.650828,31.375488
75.651093,31.375660
75.651227,31.375747
75.651857,31.376157
75.652009,31.376283
75.652076,31.376349
75.652137,31.376430
75.652248,31.376735
75.652451,31.377509
75.652835,31.378974
75.652899,31.379163
75.652957,31.379302
75.653033,31.379436
75.653125,31.379555
75.653261,31.379689
75.653410,31.379834
75.653725,31.380150
75.654689,31.381144
75.655193,31.381644
75.655603,31.382031
75.655705,31.382072
75.655783,31.382149
75.656664,31.383017
75.657443,31.383793
75.658416,31.384740
75.658953,31.385262
75.659936,31.386220
75.661360,31.387607
75.661557,31.387796
75.661621,31.387859
75.662070,31.388297
75.664028,31.390207
75.664458,31.390626
75.665061,31.391172
75.668560,31.394549
75.669173,31.395145
75.670930,31.396853
75.671812,31.397709
75.672081,31.397971
75.673497,31.399304
75.673952,31.399656
75.674485,31.400044
75.674843,31.400294
75.675083,31.400461
75.675223,31.400566
75.675525,31.400770
75.676475,31.401420
75.676532,31.401515
75.676678,31.401609
75.676982,31.401825
75.677329,31.402071
75.677527,31.402211
75.678475,31.402959
75.678653,31.403099
75.678710,31.403144
75.678859,31.403261
75.679979,31.404145
75.680575,31.404615
75.683254,31.406707
75.684069,31.407344
75.684479,31.407673
75.684595,31.407774
75.684701,31.407884
75.684829,31.407936
75.686449,31.409222
75.686789,31.409474
75.690566,31.412474
75.692237,31.413756
75.692464,31.413933
75.694303,31.415403
75.696123,31.416838
75.699254,31.419288
75.700007,31.419900
75.700036,31.419976
75.700363,31.420240
75.701035,31.420700
75.701185,31.420880
75.701365,31.421061
75.701659,31.421294
75.701889,31.421457
75.702135,31.421587
75.703275,31.422595
75.703678,31.422913
75.704618,31.423680
75.705007,31.423994
75.705542,31.424426
75.707023,31.425622
75.707059,31.425653
75.707768,31.426265
75.708493,31.426878
75.708805,31.427019
75.709188,31.427322
75.709712,31.427722
75.709910,31.427861
75.710219,31.428013
75.711785,31.428530
75.712540,31.428790
75.712771,31.428864
75.713324,31.429023
75.713644,31.429125
75.714149,31.429320
75.715113,31.429643
75.716075,31.429985
75.716263,31.430051
75.716778,31.430243
75.717052,31.430329
75.717347,31.430428
75.717776,31.430587
75.718437,31.430871
75.719530,31.431584
75.720368,31.432164
75.721494,31.432900
75.721572,31.432958
75.721623,31.433071
75.721738,31.433147
75.721757,31.433158
75.721892,31.433264
75.721933,31.433292
75.722544,31.433708
75.722633,31.433768
75.723767,31.434539
75.724094,31.434778
75.724443,31.435031
75.725025,31.435454
75.725073,31.435489
75.725414,31.435737
75.725585,31.435862
75.726158,31.436245
75.726433,31.436430
75.726671,31.436568
75.726735,31.436605
75.728338,31.437543
75.728561,31.437673
75.728854,31.437845
75.729154,31.438020
75.729477,31.438204
75.729648,31.438300
75.729990,31.438485
75.730164,31.438578
75.730459,31.438739
75.730519,31.438768
75.730652,31.438832
75.730803,31.438845
75.731026,31.438955
75.732997,31.440040
75.740935,31.444560
75.748687,31.448975
75.750040,31.449743
75.751788,31.450696
75.755083,31.452504
75.756898,31.453555
75.759205,31.454843
75.759789,31.455154
75.760641,31.455629
75.761681,31.456246
75.762679,31.456836
75.762732,31.456868
75.763778,31.457483
75.765458,31.458465
75.765737,31.458623
75.766038,31.458800
75.767235,31.459518
75.769665,31.460918
75.771094,31.461743
75.773352,31.463065
75.774213,31.463612
75.774278,31.463654
75.775027,31.464102
75.775544,31.464398
75.776764,31.465111
75.783070,31.468770
75.784399,31.469548
75.785584,31.470254
75.786467,31.470766
75.787569,31.471418
75.787699,31.471495
75.789228,31.472396
75.790912,31.473352
75.791530,31.473696
75.791653,31.473759
75.792996,31.474480
75.794112,31.475106
75.794617,31.475389
75.796100,31.476228
75.796776,31.476611
75.797116,31.476804
75.797351,31.476945
75.797578,31.477106
75.797740,31.477230
75.798330,31.477732
75.798578,31.477647
75.798640,31.477636
75.798822,31.477559
75.798946,31.477616
75.799067,31.477694
75.799200,31.477808
75.799523,31.478061
75.799696,31.478183
75.799927,31.478347
75.801487,31.479245
75.803152,31.480176
75.804540,31.480953
75.805671,31.481564
75.806968,31.482264
75.808504,31.483093
75.810457,31.484148
75.811413,31.484617
75.811494,31.484669
75.811559,31.484706
75.811596,31.484727
75.811695,31.484753
75.811843,31.484768
75.811914,31.484766
75.812013,31.484755
75.812159,31.484738
75.812351,31.484715
75.812426,31.484721
75.812441,31.484723
75.812542,31.484763
75.812605,31.484808
75.812789,31.484942
75.813123,31.485140
75.813373,31.485264
75.813542,31.485314
75.813649,31.485327
75.813866,31.485305
75.814466,31.485277
75.814615,31.485279
75.814675,31.485279
75.815512,31.485222
75.815631,31.485202
75.816066,31.485170
75.816748,31.485098
75.817151,31.485056
75.817363,31.485073
75.817649,31.485145
75.817937,31.485268
75.818084,31.485351
75.818215,31.485458
75.818528,31.485921
75.819035,31.486577
75.819114,31.486746
75.819180,31.486965
75.819371,31.487188
75.820033,31.488242
75.820641,31.489212
75.820918,31.489596
75.821137,31.489830
75.821379,31.490032
75.821645,31.490216
75.821649,31.490218
75.821892,31.490360
75.821941,31.490389
75.821987,31.490413
75.822831,31.490859
75.823317,31.491096
75.824732,31.491787
75.824858,31.491849
75.825209,31.492020
75.825790,31.492296
75.825910,31.492375
75.826061,31.492457
75.826230,31.492494
75.826536,31.492647
75.829036,31.493914
75.829724,31.494283
75.830941,31.494897
75.832729,31.495760
75.834401,31.496568
75.834721,31.496723
75.835628,31.497161
75.835729,31.497209
75.836042,31.497359
75.836384,31.497522
75.836806,31.497724
75.836857,31.497749
75.837789,31.498195
75.838409,31.498492
75.838627,31.498596
75.839077,31.498812
75.839620,31.499072
75.840061,31.499283
75.840350,31.499421
75.841000,31.499736
75.841862,31.500153
75.845056,31.501699
75.845309,31.501836
75.845385,31.501907
75.845418,31.501921
75.846002,31.502160
75.848094,31.502993
75.848803,31.503276
75.850586,31.504041
75.851136,31.504277
75.851255,31.504323
75.852733,31.504894
75.854388,31.505533
75.855154,31.505829
75.855866,31.506105
75.857314,31.506664
75.857439,31.506714
75.857913,31.506910
75.859767,31.507678
75.860364,31.507918
75.860785,31.508078
75.861369,31.508278
75.862866,31.508926
75.862995,31.508990
75.863397,31.509154
75.863648,31.509257
75.864856,31.509722
75.865091,31.509815
75.865915,31.510135
75.866062,31.510197
75.866311,31.510284
75.866491,31.510370
75.866672,31.510429
75.866777,31.510483
75.867294,31.510709
75.867744,31.510925
75.867855,31.510989
75.868271,31.511181
75.868559,31.511306
75.868641,31.511356
75.869224,31.511638
75.869897,31.511946
75.870016,31.511975
75.870172,31.512050
75.870674,31.512292
75.870757,31.512335
75.871103,31.512515
75.871383,31.512660
75.871420,31.512720
75.871450,31.512734
75.873756,31.513884
75.873800,31.513905
75.873964,31.513978
75.875009,31.514488
75.875929,31.514961
75.876131,31.515066
75.876984,31.515552
75.877284,31.515718
75.877416,31.515792
75.878537,31.516469
75.879002,31.516726
75.879884,31.517228
75.880099,31.517352
75.880276,31.517465
75.880522,31.517644
75.880830,31.517833
75.881194,31.518048
75.881447,31.518276
75.881669,31.518446
75.881965,31.518595
75.882045,31.518643
75.882423,31.518857
75.882617,31.518984
75.882963,31.519179
75.883716,31.519565
75.883948,31.519699
75.884124,31.519799
75.885693,31.520656
75.885814,31.520730
75.885975,31.520823
75.886030,31.520839
75.886059,31.520849
75.886095,31.520866
75.886244,31.520944
75.887012,31.521390
75.887407,31.521637
75.887754,31.521854
75.888262,31.522136
75.888362,31.522205
75.888820,31.522487
75.889625,31.522934
75.890069,31.523205
75.890422,31.523417
75.891298,31.523911
75.891687,31.524124
75.891974,31.524289
75.892135,31.524386
75.892646,31.524708
75.892881,31.524849
75.892987,31.524910
75.893262,31.525068
75.893568,31.525237
75.893950,31.525477
75.894148,31.525597
75.895303,31.526270
75.895431,31.526348
75.895589,31.526442
75.895996,31.526684
75.896030,31.526687
75.896061,31.526699
75.896087,31.526718
75.896104,31.526744
75.896111,31.526772
75.896617,31.527053
75.896657,31.527076
75.896679,31.527095
75.896702,31.527127
75.897823,31.527795
75.898163,31.528004
75.898578,31.528232
75.898874,31.528422
75.899187,31.528630
75.899283,31.528688
75.900032,31.529132
75.900186,31.529224
75.900535,31.529447
75.901018,31.529733
75.901354,31.529972
75.901510,31.530063
75.901571,31.530099
75.901847,31.530261
75.902098,31.530435
75.902275,31.530548
75.902491,31.530679
75.902585,31.530733
75.902895,31.530901
75.903249,31.531098
75.903434,31.531224
75.904223,31.531694
75.904525,31.531874
75.904901,31.532111
75.905408,31.532412
75.906267,31.532953
75.906587,31.533149
75.907087,31.533481
75.907248,31.533653
75.907915,31.534387
75.908272,31.534826
75.908387,31.534989
75.908540,31.535249
75.908676,31.535533
75.908874,31.535946
75.908875,31.535974
75.908922,31.536164
75.908964,31.536423
75.908991,31.536717
75.909022,31.537173
75.909060,31.537843
75.909065,31.537915
75.909059,31.538028
75.909063,31.538383
75.909047,31.538782
75.909058,31.539179
75.909097,31.539374
75.909161,31.539554
75.909271,31.539882
75.909386,31.540201
75.909431,31.540333
75.909801,31.541445
75.909810,31.541491
75.909873,31.541786
75.910037,31.541756
75.910359,31.541756
75.910502,31.541767
75.910584,31.541770
75.910663,31.541791
75.910722,31.541865
75.910808,31.541992
75.910961,31.542253
75.911009,31.542339
75.911088,31.542481
75.911259,31.542722
75.911383,31.542878
75.911456,31.542988
75.912070,31.543820
75.912581,31.544498
75.912634,31.544559
75.912806,31.544754
75.913017,31.544958
75.913655,31.545595
75.914197,31.546115
75.914767,31.546689
75.914952,31.546913
75.915291,31.547231
75.915339,31.547271
75.916101,31.548013
75.916356,31.548254
75.916851,31.548748
75.918116,31.549889
75.918186,31.549940
75.918819,31.550508
75.919319,31.551003
75.919397,31.551073
75.921179,31.552704
75.921299,31.552801
75.922074,31.553512
75.922183,31.553626
75.922271,31.553714
75.922497,31.553905
75.922590,31.553985
75.922890,31.554292
75.923122,31.554498
75.923327,31.554657
75.923748,31.555025
75.924794,31.555887
75.925988,31.556862
75.927053,31.557733
75.927165,31.557824
75.927843,31.558377
75.928013,31.558517
75.928276,31.558724
75.928377,31.558823
75.928777,31.559112
75.929268,31.559477
75.929953,31.560054
75.930064,31.560117
75.930213,31.560240
75.930267,31.560293
75.930729,31.560676
75.931170,31.561046
75.931193,31.561063
75.931223,31.561086
75.931387,31.561209
75.932386,31.561961
75.932549,31.562084
75.932894,31.562358
75.933509,31.562800
75.933924,31.563112
75.934868,31.563794
75.935283,31.564094
75.935723,31.564382
75.936075,31.564667
75.936455,31.564963
75.936902,31.565398
75.937363,31.565835
75.937770,31.566225
75.939030,31.567429
75.939567,31.567939
75.940411,31.568740
75.941271,31.569557
75.941364,31.569645
75.941940,31.570191
75.944096,31.572164
75.944722,31.572673
75.944890,31.572813
75.947038,31.574727
75.948105,31.575647
75.948223,31.575742
75.948634,31.576075
75.948964,31.576372
75.949275,31.576651
75.950159,31.577389
75.951326,31.578250
75.951578,31.578480
75.952214,31.579061
75.952446,31.579272
75.953265,31.579947
75.953583,31.580227
75.953663,31.580298
75.954182,31.580754
75.954561,31.581087
75.954943,31.581423
75.955041,31.581510
75.955744,31.582092
75.956438,31.582742
75.956587,31.582881
75.957280,31.583662
75.958202,31.584844
75.958257,31.584940
75.959056,31.585932
75.959887,31.586994
75.960008,31.587149
75.961116,31.588565
75.962162,31.589903
75.963017,31.590996
75.963644,31.591737
75.963883,31.592073
75.963980,31.592209
75.964170,31.592476
75.964632,31.593073
75.965103,31.593684
75.965429,31.594105
75.965479,31.594171
75.965686,31.594406
75.966059,31.594708
75.966393,31.594959
75.966492,31.595031
75.966540,31.595066
75.966968,31.595377
75.967012,31.595416
75.967259,31.595598
75.967857,31.596039
75.968365,31.596308
75.968569,31.596416
75.968730,31.596549
75.968859,31.596749
75.968912,31.596790
75.968946,31.596816
75.969066,31.596867
75.969600,31.596902
75.969853,31.596926
75.970144,31.597014
75.970300,31.597122
75.970355,31.597195
75.970371,31.597310
75.970342,31.597404
75.970222,31.597554
75.970215,31.597665
75.970342,31.597853
75.970394,31.598040
75.970360,31.598156
75.970107,31.598295
75.969980,31.598381
75.969939,31.598489
75.969945,31.598601
75.970045,31.598701
75.970088,31.598709
75.970250,31.598741
75.970629,31.598797
75.970887,31.598836
75.971085,31.598822
75.971230,31.598777
75.971371,31.598801
75.971458,31.598905
75.971468,31.599113
75.971507,31.599201
75.971601,31.599234
75.971718,31.599234
75.971988,31.599160
75.972138,31.599085
75.972283,31.598944
75.972450,31.598872
75.972775,31.598810
75.972985,31.598809
75.973217,31.598907
75.973362,31.598938
75.973675,31.598958
75.973857,31.599003
75.974048,31.599124
75.974812,31.599718
75.974932,31.599811
75.975020,31.599874
75.975107,31.599922
75.975201,31.599958
75.975300,31.599982
75.975416,31.599994
75.975531,31.599991
75.975655,31.599974
75.975788,31.599938
75.976262,31.599753
75.976403,31.599701
75.976458,31.599690
75.976514,31.599694
75.976581,31.599709
75.976635,31.599735
75.976674,31.599770
75.976710,31.599823
75.976743,31.599890
75.976755,31.599927
75.976764,31.599970
75.976766,31.600017
75.976693,31.600353
75.976687,31.600498
75.976690,31.600626
75.976727,31.600740
75.976787,31.600864
75.976849,31.600954
75.976905,31.601031
75.977001,31.601132
75.977093,31.601215
75.977187,31.601283
75.977380,31.601391
75.977449,31.601443
75.977490,31.601483
75.977528,31.601533
75.977545,31.601579
75.977556,31.601627
75.977558,31.601686
75.977471,31.602023
75.977466,31.602079
75.977467,31.602127
75.977476,31.602173
75.977490,31.602215
75.977519,31.602265
75.977560,31.602316
75.977751,31.602488
75.978083,31.602911
75.978538,31.603505
75.978576,31.603546
75.978629,31.603588
75.978685,31.603619
75.978752,31.603640
75.979047,31.603682
75.979106,31.603690
75.979176,31.603704
75.979218,31.603724
75.979257,31.603754
75.979281,31.603785
75.979299,31.603828
75.979328,31.603933
75.979348,31.604116
75.979368,31.604178
75.979394,31.604215
75.979427,31.604249
75.979487,31.604298
75.979551,31.604342
75.979580,31.604356
75.979966,31.604548
75.980045,31.604610
75.980111,31.604686
75.980360,31.605031
75.980435,31.605135
75.980480,31.605179
75.980540,31.605221
75.980657,31.605289
75.980814,31.605360
75.980999,31.605425
75.981104,31.605458
75.981195,31.605477
75.981318,31.605491
75.981433,31.605495
75.981560,31.605490
75.981678,31.605476
75.981766,31.605460
75.982385,31.605304
75.982413,31.605304
75.982459,31.605310
75.982499,31.605319
75.982545,31.605342
75.982796,31.605562
75.983733,31.606459
75.984160,31.606861
75.984231,31.606960
75.984263,31.607027
75.984288,31.607096
75.984442,31.607661
75.984462,31.607728
75.984490,31.607774
75.984523,31.607816
75.984560,31.607856
75.984803,31.608068
75.984828,31.608099
75.984851,31.608133
75.984873,31.608182
75.984885,31.608223
75.984890,31.608273
75.984888,31.608322
75.984780,31.608701
75.984776,31.608757
75.984785,31.608805
75.984806,31.608855
75.984836,31.608896
75.985176,31.609200
75.985251,31.609250
75.985314,31.609281
75.985390,31.609309
75.985471,31.609327
75.985544,31.609335
75.985823,31.609330
75.985859,31.609331
75.985886,31.609339
75.985911,31.609354
75.985926,31.609370
75.985941,31.609394
75.985947,31.609421
75.985955,31.609459
75.985955,31.609490
75.985948,31.609533
75.985736,31.609965
75.985718,31.610031
75.985705,31.610107
75.985706,31.610168
75.985715,31.610244
75.985736,31.610309
75.985769,31.610387
75.985792,31.610432
75.985814,31.610474
75.986301,31.611225
75.986331,31.611292
75.986346,31.611357
75.986363,31.611425
75.986382,31.611507
75.986425,31.611724
75.986444,31.611787
75.986474,31.611859
75.986479,31.611868
75.986510,31.611933
75.986544,31.611977
75.986571,31.612006
75.986908,31.612294
75.986954,31.612334
75.987035,31.612390
75.987109,31.612427
75.987521,31.612645
75.987562,31.612673
75.987595,31.612706
75.987769,31.612961
75.987804,31.613000
75.987841,31.613028
75.987886,31.613046
75.987933,31.613053
75.987986,31.613057
75.988066,31.613052
75.988156,31.613040
75.988486,31.612949
75.988573,31.612933
75.988651,31.612936
75.988706,31.612946
75.988773,31.612962
75.988864,31.612994
75.988940,31.613032
75.989273,31.613282
75.989382,31.613426
75.989499,31.613560
75.989685,31.613725
75.989755,31.613760
75.989844,31.613785
75.989919,31.613792
75.989985,31.613781
75.990047,31.613758
75.990117,31.613727
75.990386,31.613649
75.990484,31.613627
75.990553,31.613619
75.990645,31.613621
75.990724,31.613637
75.990765,31.613665
75.990789,31.613703
75.990799,31.613743
75.990803,31.613795
75.990784,31.613958
75.990716,31.614164
75.990716,31.614240
75.990725,31.614317
75.990746,31.614398
75.990775,31.614458
75.991065,31.614841
75.991091,31.614889
75.991198,31.615122
75.991225,31.615172
75.991262,31.615220
75.991307,31.615261
75.991367,31.615308
75.991451,31.615362
75.991526,31.615404
75.991955,31.615609
75.992445,31.615801
75.992563,31.615843
75.992655,31.615866
75.992802,31.615888
75.992912,31.615901
75.993024,31.615930
75.993115,31.615962
75.993413,31.616111
75.993460,31.616128
75.993538,31.616152
75.993611,31.616179
75.993687,31.616218
75.993732,31.616271
75.993756,31.616311
75.993825,31.616448
75.993855,31.616489
75.993875,31.616512
75.993908,31.616537
75.994164,31.616641
75.994234,31.616673
75.994295,31.616711
75.994555,31.616929
75.994843,31.617199
75.994860,31.617222
75.994870,31.617242
75.994875,31.617273
75.994873,31.617289
75.994867,31.617311
75.994852,31.617333
75.994822,31.617366
75.994587,31.617583
75.994568,31.617616
75.994557,31.617646
75.994557,31.617682
75.994564,31.617710
75.994581,31.617735
75.994802,31.617894
75.994843,31.617933
75.995172,31.618347
75.995221,31.618400
75.995284,31.618449
75.995353,31.618497
75.995438,31.618537
75.995505,31.618553
75.995586,31.618563
75.995666,31.618568
75.995729,31.618581
75.995790,31.618593
75.995876,31.618627
75.996007,31.618701
75.996050,31.618740
75.996083,31.618786
75.996112,31.618847
75.996130,31.618907
75.996135,31.618964
75.996101,31.619209
75.996099,31.619369
75.996135,31.619937
75.996162,31.620056
75.996230,31.620171
75.996400,31.620352
75.996554,31.620500
75.996611,31.620596
75.996640,31.620701
75.996635,31.620814
75.996531,31.621234
75.996513,31.621337
75.996507,31.621403
75.996513,31.621465
75.996650,31.622082
75.996673,31.622315
75.996730,31.623061
75.996785,31.623188
75.996845,31.623292
75.996902,31.623350
75.996994,31.623423
75.997134,31.623471
75.997238,31.623495
75.997319,31.623533
75.997366,31.623592
75.997360,31.623811
75.997390,31.623886
75.997428,31.623922
75.997500,31.623940
75.997603,31.623929
75.997842,31.623829
75.997920,31.623820
75.998001,31.623848
75.998029,31.623913
75.997900,31.624222
75.997882,31.624303
75.997909,31.624364
75.997977,31.624413
75.998056,31.624429
75.998360,31.624402
75.998449,31.624424
75.998528,31.624459
75.998580,31.624531
75.998594,31.624628
75.998569,31.624806
75.998271,31.625901
75.998285,31.625982
75.998304,31.626046
75.998376,31.626099
75.998488,31.626099
75.998646,31.626073
75.998794,31.626046
75.998886,31.626046
75.998998,31.626079
75.999054,31.626117
75.999090,31.626180
75.999096,31.626271
75.999041,31.626440
75.999023,31.626538
75.999049,31.626646
75.999120,31.626762
75.999220,31.626862
75.999318,31.626904
75.999380,31.626932
76.000010,31.627101
76.000072,31.627139
76.000148,31.627192
76.000598,31.627931
76.000708,31.628072
76.000824,31.628187
76.000950,31.628242
76.001080,31.628262
76.001760,31.628111
76.001961,31.628107
76.002171,31.628167
76.002342,31.628170
76.002793,31.628144
76.003026,31.628101
76.003230,31.627998
76.003784,31.627638
76.003870,31.627602
76.003973,31.627595
76.004090,31.627622
76.004241,31.627693
76.004414,31.627738
76.004648,31.627759
76.004838,31.627762
76.005200,31.627712
76.005491,31.627684
76.005900,31.627701
76.006157,31.627711
76.006274,31.627693
76.006359,31.627638
76.006500,31.627402
76.006590,31.627332
76.006704,31.627285
76.007045,31.627216
76.007399,31.627054
76.007544,31.626970
76.007640,31.626863
76.007691,31.626803
76.007760,31.626781
76.007874,31.626827
76.008034,31.626911
76.008155,31.626934
76.008399,31.626918
76.008503,31.626947
76.008560,31.627001
76.008580,31.627101
76.008473,31.627390
76.008462,31.627476
76.008495,31.627547
76.008546,31.627604
76.008658,31.627662
76.008925,31.627699
76.009012,31.627725
76.009079,31.627756
76.009402,31.628182
76.009482,31.628230
76.009878,31.628380
76.009950,31.628442
76.009983,31.628503
76.009944,31.628774
76.009999,31.628857
76.010106,31.628930
76.010645,31.629181
76.010751,31.629196
76.010846,31.629164
76.011011,31.629019
76.011072,31.628998
76.011144,31.628999
76.011231,31.629035
76.011580,31.629282
76.011667,31.629300
76.011929,31.629288
76.012030,31.629302
76.012145,31.629373
76.012310,31.629511
76.012454,31.629681
76.012580,31.629815
76.012804,31.629942
76.013009,31.630081
76.013129,31.630197
76.013162,31.630268
76.013162,31.630334
76.013070,31.630551
76.013054,31.630603
76.013060,31.630661
76.013094,31.630721
76.013160,31.630761
76.013618,31.630841
76.014218,31.630999
76.014325,31.631002
76.014395,31.630975
76.014619,31.630759
76.014720,31.630712
76.014839,31.630723
76.014950,31.630759
76.015028,31.630854
76.015084,31.631023
76.015131,31.631257
76.015142,31.631524
76.015091,31.631839
76.015047,31.631925
76.014965,31.631980
76.014782,31.631991
76.014666,31.632010
76.014574,31.632067
76.014524,31.632141
76.014493,31.632227
76.014494,31.632326
76.014503,31.632389
76.014527,31.632465
76.014577,31.632536
76.014654,31.632559
76.014757,31.632555
76.014909,31.632538
76.015035,31.632521
76.015158,31.632518
76.015279,31.632543
76.015500,31.632641
76.015843,31.632807
76.015950,31.632832
76.016117,31.632858
76.016263,31.632893
76.016566,31.633046
76.016629,31.633087
76.016699,31.633156
76.017090,31.633671
76.017162,31.633734
76.017280,31.633772
76.017357,31.633772
76.017550,31.633751
76.017695,31.633794
76.017808,31.633876
76.017988,31.634121
76.018534,31.634571
76.019017,31.634989
76.019156,31.635164
76.019275,31.635447
76.019243,31.635790
76.019184,31.635932
76.019067,31.636044
76.018999,31.636098
76.018981,31.636140
76.018990,31.636189
76.019038,31.636253
76.019161,31.636283
76.019335,31.636330
76.019472,31.636400
76.019593,31.636480
76.019905,31.636663
76.019985,31.636775
76.020091,31.637001
76.020180,31.637083
76.020325,31.637175
76.020423,31.637256
76.020481,31.637379
76.020510,31.637548
76.020578,31.637702
76.020677,31.637813
76.020879,31.637942
76.021043,31.638027
76.021122,31.638107
76.021411,31.638511
76.021428,31.638607
76.021406,31.638742
76.021385,31.638880
76.021400,31.638949
76.021430,31.639006
76.021496,31.639125
76.021531,31.639236
76.021507,31.639354
76.021434,31.639450
76.021429,31.639545
76.021457,31.639622
76.021605,31.639730
76.021675,31.639799
76.021727,31.639864
76.021721,31.639917
76.021718,31.639955
76.021621,31.640110
76.021599,31.640249
76.021587,31.640373
76.021547,31.640524
76.021472,31.640688
76.021346,31.640862
76.021287,31.641038
76.021235,31.641234
76.021156,31.641350
76.021059,31.641434
76.021011,31.641501
76.020946,31.641638
76.020890,31.641798
76.020819,31.641871
76.020731,31.641917
76.020201,31.641980
76.019581,31.642147
76.019183,31.642253
76.018840,31.642349
76.018768,31.642399
76.018705,31.642464
76.018631,31.642625
76.018586,31.642774
76.018563,31.642925
76.018519,31.643113
76.018371,31.643753
76.018323,31.644317
76.018286,31.644444
76.018178,31.644595
76.017537,31.645392
76.017349,31.645545
76.017180,31.645719
76.017038,31.645892
76.016926,31.646253
76.016924,31.646469
76.016962,31.646651
76.017011,31.646824
76.017072,31.646938
76.017178,31.647032
76.017297,31.647068
76.017553,31.647034
76.017816,31.647000
76.017989,31.647038
76.018290,31.647167
76.018516,31.647338
76.018707,31.647517
76.018854,31.647636
76.018996,31.647688
76.019146,31.647726
76.019332,31.647721
76.019590,31.647670
76.019903,31.647572
76.020172,31.647447
76.020383,31.647338
76.020545,31.647290
76.020793,31.647322
76.021094,31.647398
76.021347,31.647431
76.021534,31.647446
76.021719,31.647403
76.021936,31.647306
76.022277,31.647024
76.022560,31.646856
76.022710,31.646796
